YEAR	MON	DAY	T2M	D2M	WIND	SSRD	STRD	SP	TP
2010.0	2.0	18.0	270.527	268.901	6.149	65.942	287.419	965.829	5.687
2010.0	2.0	19.0	270.997	268.756	6.364	105.699	266.97	971.755	1.224
2010.0	2.0	20.0	269.95	267.402	4.442	139.011	240.221	978.459	0.025
2010.0	2.0	21.0	269.803	266.725	3.291	166.423	222.294	978.573	0.016
2010.0	2.0	22.0	270.867	267.721	2.57	42.708	261.516	972.55	4.354
2010.0	2.0	23.0	273.982	272.274	3.685	46.231	308.359	965.846	3.254
2010.0	2.0	24.0	271.211	269.3	1.857	130.637	270.587	971.485	0.672
2010.0	2.0	25.0	268.464	266.678	2.946	73.784	246.209	968.077	2.242
2010.0	2.0	26.0	265.619	264.04	6.983	41.446	274.098	959.907	14.6
2010.0	2.0	27.0	269.644	268.624	3.54	53.713	282.894	960.95	8.276
2010.0	2.0	28.0	272.515	271.191	3.866	147.108	282.761	964.474	5.098
2010.0	3.0	1.0	273.11	271.293	3.215	101.384	289.544	972.839	2.392
2010.0	3.0	2.0	271.654	269.449	1.964	88.817	275.076	975.607	0.505
2010.0	3.0	3.0	271.837	269.304	2.797	161.099	267.992	970.442	0.336
2010.0	3.0	4.0	270.409	266.014	3.154	183.77	214.462	971.929	0.001
2010.0	3.0	5.0	270.127	266.273	2.902	185.906	209.664	979.739	0.0
2010.0	3.0	6.0	268.783	265.058	2.31	187.898	201.263	985.18	0.0
2010.0	3.0	7.0	271.839	267.34	4.672	185.526	218.939	982.28	0.0
2010.0	3.0	8.0	273.801	269.578	4.74	186.981	223.604	977.295	0.0
2010.0	3.0	9.0	274.848	269.886	3.348	186.617	234.415	975.771	0.0
2010.0	3.0	10.0	276.432	271.905	2.535	92.503	274.569	973.338	0.004
2010.0	3.0	11.0	280.452	275.666	2.426	177.186	294.937	972.534	0.096
2010.0	3.0	12.0	281.361	278.658	5.023	30.854	325.472	971.331	3.803
2010.0	3.0	13.0	279.518	277.489	6.71	25.783	326.778	966.649	10.749
2010.0	3.0	14.0	275.74	274.57	6.072	71.88	317.976	962.864	11.495
2010.0	3.0	15.0	275.722	274.06	4.902	126.689	310.86	969.968	1.393
2010.0	3.0	16.0	276.138	270.32	2.373	201.71	243.918	978.163	0.0
2010.0	3.0	17.0	277.565	267.675	1.658	202.264	234.024	979.116	0.0
2010.0	3.0	18.0	278.789	269.144	4.152	201.708	243.389	973.451	0.0
2010.0	3.0	19.0	280.38	272.538	4.843	200.224	252.299	970.606	0.0
2010.0	3.0	20.0	280.233	275.383	3.442	176.818	282.212	974.784	0.0
2010.0	3.0	21.0	275.789	272.538	3.562	189.669	264.194	979.181	0.09
2010.0	3.0	22.0	277.097	275.048	4.823	63.842	307.736	973.909	7.68
2010.0	3.0	23.0	275.526	275.042	5.008	46.061	326.03	965.153	7.769
2010.0	3.0	24.0	275.798	272.035	3.978	215.169	267.995	973.155	0.986
2010.0	3.0	25.0	277.139	270.136	3.108	59.124	272.789	974.372	4.812
2010.0	3.0	26.0	271.629	264.61	5.755	220.819	246.401	974.128	1.246
2010.0	3.0	27.0	271.4	259.783	2.217	219.88	207.74	983.448	0.0
2010.0	3.0	28.0	277.428	269.787	6.297	79.37	261.664	975.421	5.503
2010.0	3.0	29.0	277.582	276.822	4.618	57.068	320.806	968.847	5.468
2010.0	3.0	30.0	275.51	272.822	3.781	210.951	248.837	974.363	0.004
2010.0	3.0	31.0	276.647	271.861	2.37	230.77	236.315	974.146	0.0
2010.0	4.0	1.0	283.802	274.687	3.634	221.494	275.818	975.813	0.0
2010.0	4.0	2.0	287.836	279.297	3.905	204.256	307.941	975.448	0.0
2010.0	4.0	3.0	289.685	280.578	5.791	212.87	313.177	973.249	0.253
2010.0	4.0	4.0	282.816	276.191	4.606	236.141	282.455	979.342	0.372
2010.0	4.0	5.0	285.743	276.612	5.372	188.956	303.469	976.704	1.108
2010.0	4.0	6.0	285.165	280.893	2.964	60.507	324.809	972.282	10.991
2010.0	4.0	7.0	288.607	281.11	5.429	82.317	337.777	965.501	0.774
2010.0	4.0	8.0	285.064	283.205	4.068	72.849	354.759	964.625	13.494
2010.0	4.0	9.0	276.307	272.565	7.359	147.218	289.646	968.642	0.668
2010.0	4.0	10.0	276.115	270.758	5.661	253.651	243.661	981.256	0.149
2010.0	4.0	11.0	282.667	274.77	4.285	226.987	291.48	983.498	1.598
2010.0	4.0	12.0	279.858	272.4	2.292	259.218	244.001	988.472	0.0
2010.0	4.0	13.0	280.221	271.72	2.238	227.654	277.086	990.581	0.01
2010.0	4.0	14.0	280.439	271.593	3.095	266.048	249.722	993.181	0.0
2010.0	4.0	15.0	283.185	274.784	2.389	247.908	278.425	987.063	0.007
2010.0	4.0	16.0	286.546	280.747	6.042	83.22	317.686	974.457	6.773
2010.0	4.0	17.0	278.168	274.722	7.155	122.546	300.632	970.132	1.586
2010.0	4.0	18.0	276.67	273.746	5.069	111.266	301.163	975.658	2.429
2010.0	4.0	19.0	278.893	274.011	3.629	270.443	253.723	979.34	0.0
2010.0	4.0	20.0	280.602	274.677	1.65	274.063	255.221	977.932	0.0
2010.0	4.0	21.0	281.839	275.079	2.047	272.232	269.797	971.205	0.0
2010.0	4.0	22.0	280.15	274.683	2.93	274.031	258.981	969.718	0.0
2010.0	4.0	23.0	279.264	273.561	1.541	287.228	242.719	973.672	0.0
2010.0	4.0	24.0	282.424	273.606	3.28	240.299	274.339	976.54	0.396
2010.0	4.0	25.0	283.13	280.872	4.48	38.3	356.809	963.861	24.245
2010.0	4.0	26.0	281.786	280.748	4.946	30.144	349.429	955.245	16.684
2010.0	4.0	27.0	279.687	272.904	5.241	273.933	259.042	960.18	0.002
2010.0	4.0	28.0	278.963	271.612	5.32	277.998	253.506	967.966	0.036
2010.0	4.0	29.0	281.109	273.551	4.942	301.233	243.959	973.145	0.0
2010.0	4.0	30.0	285.45	277.406	3.655	273.673	296.288	971.07	0.0
2010.0	5.0	1.0	291.108	284.703	4.109	261.7	339.491	968.555	0.018
2010.0	5.0	2.0	291.784	287.995	4.575	143.841	381.795	968.178	7.548
2010.0	5.0	3.0	289.957	287.636	6.147	234.253	368.982	966.61	4.296
2010.0	5.0	4.0	286.675	282.442	4.875	238.63	320.473	970.943	2.105
2010.0	5.0	5.0	288.692	279.035	5.415	304.317	292.359	971.987	0.01
2010.0	5.0	6.0	286.95	281.692	5.635	266.578	327.77	969.901	8.066
2010.0	5.0	7.0	283.262	278.175	2.322	199.477	287.472	976.494	0.478
2010.0	5.0	8.0	284.416	281.42	7.68	195.289	344.904	962.045	23.892
2010.0	5.0	9.0	276.969	272.621	7.588	164.754	278.773	976.793	2.218
2010.0	5.0	10.0	278.428	270.984	4.255	317.897	241.676	986.156	0.0
2010.0	5.0	11.0	279.689	273.135	4.673	119.702	271.802	986.456	11.625
2010.0	5.0	12.0	280.377	278.929	4.274	84.463	343.22	977.75	14.633
2010.0	5.0	13.0	282.001	278.361	4.276	183.812	300.168	983.8	0.735
2010.0	5.0	14.0	287.973	285.71	4.747	255.053	353.754	977.31	12.673
2010.0	5.0	15.0	285.478	280.257	5.127	292.494	290.953	981.02	0.0
2010.0	5.0	16.0	284.642	280.167	2.766	276.106	310.489	983.91	0.005
2010.0	5.0	17.0	286.973	278.785	3.975	229.02	300.124	981.613	0.09
2010.0	5.0	18.0	285.161	280.887	4.613	64.516	347.578	977.44	10.747
2010.0	5.0	19.0	285.425	281.922	3.139	278.788	322.526	974.931	0.154
2010.0	5.0	20.0	289.078	283.691	3.249	319.746	301.102	976.561	0.001
2010.0	5.0	21.0	290.84	283.7	2.216	294.132	318.806	979.631	0.322
2010.0	5.0	22.0	290.78	286.413	4.744	114.221	368.27	977.947	9.104
2010.0	5.0	23.0	290.252	287.649	3.031	190.263	362.012	979.656	0.507
2010.0	5.0	24.0	292.708	288.947	2.628	310.002	345.544	983.295	0.0
2010.0	5.0	25.0	293.665	289.457	2.51	260.459	354.616	983.584	0.002
2010.0	5.0	26.0	294.845	290.478	1.401	318.977	355.817	979.269	0.0
2010.0	5.0	27.0	294.72	290.076	1.557	325.15	346.059	973.711	0.0
2010.0	5.0	28.0	293.929	289.805	2.194	231.551	360.252	973.057	0.084
2010.0	5.0	29.0	293.024	287.773	1.966	305.676	345.074	974.421	0.011
2010.0	5.0	30.0	293.419	287.534	1.365	328.057	337.102	975.54	0.0
2010.0	5.0	31.0	294.984	289.019	2.747	306.902	351.819	974.452	1.966
2010.0	6.0	1.0	293.736	290.984	3.744	246.113	386.73	971.414	23.404
2010.0	6.0	2.0	292.258	286.398	3.755	280.509	321.821	971.43	1.403
2010.0	6.0	3.0	292.877	290.385	4.251	262.657	373.089	966.996	13.213
2010.0	6.0	4.0	292.852	289.902	2.449	230.72	372.813	970.703	1.879
2010.0	6.0	5.0	293.798	291.074	4.982	232.108	388.405	967.562	28.6
2010.0	6.0	6.0	291.443	288.865	4.343	159.971	379.581	962.787	35.46
2010.0	6.0	7.0	288.174	282.194	3.193	253.018	343.899	972.229	1.238
2010.0	6.0	8.0	287.567	279.832	3.274	336.72	288.811	979.932	0.0
2010.0	6.0	9.0	288.124	282.945	4.037	113.546	347.308	975.726	4.712
2010.0	6.0	10.0	291.16	288.613	4.313	267.697	337.944	971.448	1.047
2010.0	6.0	11.0	290.29	285.561	1.994	286.327	334.061	979.17	0.769
2010.0	6.0	12.0	294.79	290.931	4.47	267.881	372.3	976.895	2.352
2010.0	6.0	13.0	293.836	292.69	1.764	177.518	404.258	973.966	7.6
2010.0	6.0	14.0	292.404	289.985	2.652	184.926	385.481	974.114	0.983
2010.0	6.0	15.0	292.963	287.457	3.284	291.304	361.518	978.135	0.122
2010.0	6.0	16.0	293.776	289.296	5.564	266.197	372.477	975.229	5.872
2010.0	6.0	17.0	289.809	285.413	4.886	259.149	353.716	976.337	0.193
2010.0	6.0	18.0	291.894	285.599	2.2	346.344	317.385	979.944	0.0
2010.0	6.0	19.0	295.292	290.14	4.416	151.051	367.943	975.877	3.376
2010.0	6.0	20.0	295.701	291.569	3.701	310.562	377.516	974.831	2.185
2010.0	6.0	21.0	294.1	288.955	2.709	323.439	349.497	979.243	0.005
2010.0	6.0	22.0	294.654	289.719	3.597	196.727	379.483	978.287	3.975
2010.0	6.0	23.0	295.879	292.782	3.874	286.087	368.534	976.809	0.072
2010.0	6.0	24.0	295.889	293.153	7.372	235.818	410.977	971.46	14.147
2010.0	6.0	25.0	293.369	289.009	3.618	318.663	351.168	977.66	0.098
2010.0	6.0	26.0	292.742	288.771	3.016	146.663	349.056	975.581	1.262
2010.0	6.0	27.0	295.79	292.418	3.213	254.736	385.986	969.383	0.86
2010.0	6.0	28.0	295.892	294.247	6.28	154.688	413.724	963.24	25.004
2010.0	6.0	29.0	292.031	287.574	4.665	274.472	353.344	971.738	0.396
2010.0	6.0	30.0	288.179	280.818	4.888	280.479	304.529	980.739	0.209
2010.0	7.0	1.0	289.084	281.491	3.897	278.176	313.121	984.514	0.142
2010.0	7.0	2.0	290.722	282.214	1.929	334.508	313.279	986.056	0.001
2010.0	7.0	3.0	293.285	286.005	2.781	343.242	321.903	982.597	0.0
2010.0	7.0	4.0	295.479	289.36	3.647	340.96	335.4	978.692	0.0
2010.0	7.0	5.0	298.308	292.836	3.776	308.257	369.621	977.08	0.007
2010.0	7.0	6.0	298.794	294.508	2.697	276.592	390.378	978.997	0.054
2010.0	7.0	7.0	299.171	294.238	2.195	321.614	380.778	979.916	0.0
2010.0	7.0	8.0	299.475	294.468	1.992	268.214	389.568	978.56	0.003
2010.0	7.0	9.0	297.826	294.301	1.816	105.198	399.522	974.141	16.53
2010.0	7.0	10.0	295.017	290.063	3.042	298.862	363.214	974.391	0.442
2010.0	7.0	11.0	296.006	289.854	1.99	291.43	351.983	974.572	0.087
2010.0	7.0	12.0	296.852	289.641	3.669	213.402	371.623	971.167	0.379
2010.0	7.0	13.0	296.461	292.534	2.724	170.149	394.216	971.251	1.304
2010.0	7.0	14.0	296.172	293.547	2.285	259.191	392.338	975.483	2.971
2010.0	7.0	15.0	296.706	291.902	2.2	317.1	364.423	978.378	0.0
2010.0	7.0	16.0	298.012	293.603	4.351	247.708	398.903	974.394	6.265
2010.0	7.0	17.0	296.998	291.524	5.433	303.878	365.388	973.198	0.666
2010.0	7.0	18.0	296.253	291.12	2.726	299.728	366.896	973.085	1.516
2010.0	7.0	19.0	296.155	292.817	3.949	193.25	395.965	971.33	13.237
2010.0	7.0	20.0	295.013	291.324	1.771	212.85	381.655	975.233	2.272
2010.0	7.0	21.0	296.014	292.6	4.237	197.802	394.943	975.43	7.619
2010.0	7.0	22.0	295.432	291.069	3.203	284.087	356.366	977.416	0.01
2010.0	7.0	23.0	296.908	293.065	5.105	138.03	414.015	974.577	8.33
2010.0	7.0	24.0	297.507	295.857	4.504	234.078	413.232	973.003	15.945
2010.0	7.0	25.0	296.029	293.683	3.621	201.71	401.47	973.416	6.808
2010.0	7.0	26.0	294.69	288.347	2.959	294.086	344.325	979.454	0.019
2010.0	7.0	27.0	295.435	290.149	2.208	291.577	354.713	980.355	0.473
2010.0	7.0	28.0	296.689	291.444	3.729	291.466	370.421	976.485	5.21
2010.0	7.0	29.0	294.32	291.188	4.325	271.106	379.087	975.304	19.646
2010.0	7.0	30.0	292.934	287.201	2.517	225.14	347.436	977.089	0.778
2010.0	7.0	31.0	293.231	288.488	1.906	274.22	354.502	975.245	0.393
2010.0	8.0	1.0	294.84	289.485	2.002	234.606	374.982	975.388	0.902
2010.0	8.0	2.0	295.653	290.847	3.218	256.968	370.842	977.282	0.998
2010.0	8.0	3.0	297.315	293.306	4.081	217.006	394.389	976.999	0.393
2010.0	8.0	4.0	297.202	294.539	3.763	234.279	393.039	973.64	0.998
2010.0	8.0	5.0	297.186	293.893	4.556	238.526	407.866	968.481	8.226
2010.0	8.0	6.0	294.164	288.556	3.753	266.573	353.614	969.558	0.616
2010.0	8.0	7.0	291.815	285.093	2.623	290.123	327.456	975.126	1.131
2010.0	8.0	8.0	294.319	287.45	4.376	268.408	348.871	975.795	0.004
2010.0	8.0	9.0	296.854	291.237	3.705	224.934	382.916	975.68	0.652
2010.0	8.0	10.0	297.082	294.277	1.57	216.979	405.27	975.432	5.646
2010.0	8.0	11.0	297.307	294.008	1.332	253.287	392.481	974.924	0.709
2010.0	8.0	12.0	297.556	292.827	2.705	231.308	397.646	971.511	1.127
2010.0	8.0	13.0	296.121	291.231	3.81	211.634	380.372	974.469	0.056
2010.0	8.0	14.0	295.862	291.155	5.462	243.3	379.427	975.195	0.583
2010.0	8.0	15.0	297.205	293.361	5.008	128.342	414.622	973.222	6.427
2010.0	8.0	16.0	296.449	291.981	5.113	262.502	373.634	973.149	2.954
2010.0	8.0	17.0	293.862	288.138	4.631	261.896	332.918	977.303	0.007
2010.0	8.0	18.0	294.216	289.379	2.671	178.17	372.223	978.863	0.628
2010.0	8.0	19.0	294.763	290.327	2.825	241.77	365.056	975.556	0.574
2010.0	8.0	20.0	294.052	289.549	3.028	253.534	369.174	976.169	4.765
2010.0	8.0	21.0	295.038	289.527	3.712	120.252	373.417	974.784	0.864
2010.0	8.0	22.0	295.361	292.542	2.915	190.566	405.164	971.73	27.569
2010.0	8.0	23.0	292.452	290.628	5.41	68.471	380.003	975.639	3.37
2010.0	8.0	24.0	291.791	289.017	3.685	143.072	373.867	978.265	0.219
2010.0	8.0	25.0	293.475	289.076	2.368	169.352	374.504	975.402	1.053
2010.0	8.0	26.0	291.926	287.435	4.548	225.637	346.962	977.405	1.796
2010.0	8.0	27.0	290.037	284.251	2.009	227.666	326.592	981.621	0.167
2010.0	8.0	28.0	292.035	285.491	2.306	250.627	318.748	982.898	0.0
2010.0	8.0	29.0	294.349	288.301	2.448	251.287	328.349	983.744	0.0
2010.0	8.0	30.0	296.399	290.836	2.244	241.189	345.799	985.36	0.0
2010.0	8.0	31.0	297.476	292.258	2.954	235.501	359.997	983.288	0.0
2010.0	9.0	1.0	298.07	292.51	3.409	232.833	375.099	978.706	0.0
2010.0	9.0	2.0	297.739	292.68	4.093	212.984	382.259	975.569	0.169
2010.0	9.0	3.0	297.489	290.91	4.488	217.657	374.622	969.588	8.057
2010.0	9.0	4.0	289.53	285.662	8.528	178.354	342.298	965.519	7.574
2010.0	9.0	5.0	286.753	282.011	7.01	167.994	315.298	973.261	3.439
2010.0	9.0	6.0	288.255	282.808	4.681	166.428	323.838	978.676	0.785
2010.0	9.0	7.0	294.132	286.599	5.651	216.973	348.03	977.105	0.003
2010.0	9.0	8.0	291.69	286.502	7.877	91.896	360.039	972.609	8.686
2010.0	9.0	9.0	287.317	284.086	6.182	92.449	344.463	974.572	2.817
2010.0	9.0	10.0	287.266	284.11	4.176	163.118	349.679	976.269	2.521
2010.0	9.0	11.0	287.991	282.574	2.807	205.902	307.655	977.497	0.0
2010.0	9.0	12.0	289.406	286.14	4.767	172.444	360.514	973.344	13.19
2010.0	9.0	13.0	289.156	285.738	4.938	191.874	323.171	975.287	0.649
2010.0	9.0	14.0	288.481	283.987	4.547	164.384	315.314	975.701	0.396
2010.0	9.0	15.0	287.179	281.413	3.496	139.887	320.651	980.068	0.042
2010.0	9.0	16.0	287.555	283.44	4.743	62.488	331.502	974.916	16.629
2010.0	9.0	17.0	286.349	284.368	3.624	91.873	370.482	974.659	6.233
2010.0	9.0	18.0	287.167	283.296	2.364	198.003	328.258	981.515	0.018
2010.0	9.0	19.0	289.063	286.573	2.658	141.044	365.56	981.405	2.581
2010.0	9.0	20.0	286.277	280.918	2.848	193.991	300.564	981.661	0.0
2010.0	9.0	21.0	288.006	282.393	4.212	185.4	310.838	979.691	0.0
2010.0	9.0	22.0	293.912	289.355	5.974	80.824	370.127	975.259	8.946
2010.0	9.0	23.0	291.594	289.802	2.055	161.118	368.336	980.55	0.314
2010.0	9.0	24.0	296.761	290.69	6.826	166.301	374.013	975.23	0.403
2010.0	9.0	25.0	290.041	285.131	6.978	101.448	357.733	972.079	0.44
2010.0	9.0	26.0	284.452	280.582	2.682	112.869	330.754	977.908	0.153
2010.0	9.0	27.0	286.198	283.393	3.193	48.351	353.072	976.372	12.58
2010.0	9.0	28.0	289.521	288.304	2.195	80.943	389.672	963.86	50.998
2010.0	9.0	29.0	287.494	285.135	4.869	83.324	369.416	971.284	3.52
2010.0	9.0	30.0	287.861	285.104	2.699	41.642	352.74	970.575	4.616
2010.0	10.0	1.0	286.906	283.293	4.543	162.722	327.151	971.795	0.748
2010.0	10.0	2.0	284.234	278.792	2.885	89.936	308.633	975.91	3.155
2010.0	10.0	3.0	281.464	280.039	6.463	54.246	338.744	980.341	27.153
2010.0	10.0	4.0	281.212	278.643	5.329	65.178	307.592	984.163	4.495
2010.0	10.0	5.0	281.887	279.875	4.71	63.911	337.942	982.258	11.028
2010.0	10.0	6.0	283.367	282.073	3.33	61.182	351.752	976.475	11.741
2010.0	10.0	7.0	285.802	283.318	5.291	164.643	324.521	970.051	0.753
2010.0	10.0	8.0	285.769	280.742	5.084	171.867	281.527	976.002	0.0
2010.0	10.0	9.0	287.087	281.546	4.652	168.213	294.939	975.722	0.0
2010.0	10.0	10.0	284.498	278.578	2.891	161.492	279.594	975.259	0.0
2010.0	10.0	11.0	287.831	285.169	2.348	146.85	319.039	970.597	0.168
2010.0	10.0	12.0	285.357	282.737	2.745	131.516	344.07	971.655	2.382
2010.0	10.0	13.0	280.942	274.734	1.837	165.926	255.042	976.858	0.006
2010.0	10.0	14.0	283.344	279.444	2.954	28.669	322.313	972.741	4.406
2010.0	10.0	15.0	282.404	277.888	5.11	142.677	281.41	968.789	4.419
2010.0	10.0	16.0	282.8	276.083	5.899	159.351	272.583	975.013	0.069
2010.0	10.0	17.0	284.126	279.427	4.825	129.693	292.816	974.635	0.138
2010.0	10.0	18.0	282.061	276.799	3.351	53.003	297.221	975.729	0.324
2010.0	10.0	19.0	281.208	277.179	2.924	125.271	301.108	973.222	2.796
2010.0	10.0	20.0	282.202	275.4	5.6	154.266	268.961	971.273	0.016
2010.0	10.0	21.0	282.324	277.641	6.616	103.774	293.235	963.973	14.157
2010.0	10.0	22.0	278.485	274.666	6.079	107.941	270.824	975.033	2.525
2010.0	10.0	23.0	282.337	275.836	5.399	130.841	284.632	979.293	3.613
2010.0	10.0	24.0	285.823	281.313	4.065	103.111	338.037	977.615	1.663
2010.0	10.0	25.0	288.454	283.851	5.877	59.314	343.351	969.567	3.752
2010.0	10.0	26.0	289.005	286.483	5.982	64.852	348.44	965.21	3.394
2010.0	10.0	27.0	286.641	282.15	6.35	144.488	303.448	967.036	13.363
2010.0	10.0	28.0	285.084	277.059	8.68	50.962	289.86	969.266	0.858
2010.0	10.0	29.0	279.376	276.498	6.928	98.409	303.345	978.313	6.747
2010.0	10.0	30.0	279.917	273.313	6.543	89.144	274.314	976.269	0.0
2010.0	10.0	31.0	280.371	274.215	5.616	102.94	279.406	970.864	1.775
2010.0	11.0	1.0	276.034	270.386	3.53	78.183	271.861	985.98	0.314
2010.0	11.0	2.0	275.887	270.042	1.497	124.898	261.202	991.018	0.002
2010.0	11.0	3.0	277.23	271.753	3.208	137.013	247.396	981.546	0.0
2010.0	11.0	4.0	278.945	275.426	2.425	46.832	303.92	967.71	4.314
2010.0	11.0	5.0	278.112	276.629	3.891	51.967	318.142	962.448	10.784
2010.0	11.0	6.0	275.801	273.3	3.469	88.736	289.171	977.479	3.926
2010.0	11.0	7.0	275.919	270.594	3.002	117.682	257.067	986.782	0.249
2010.0	11.0	8.0	277.5	272.447	2.721	123.878	248.801	978.15	0.0
2010.0	11.0	9.0	278.052	274.969	3.039	124.233	253.171	976.906	0.0
2010.0	11.0	10.0	278.867	275.773	3.215	128.853	268.456	982.145	0.001
2010.0	11.0	11.0	278.009	273.757	2.857	126.882	242.172	987.403	0.0
2010.0	11.0	12.0	279.994	275.634	1.803	120.253	259.606	989.302	0.0
2010.0	11.0	13.0	280.597	274.292	1.9	124.28	257.468	983.722	0.0
2010.0	11.0	14.0	282.39	275.824	4.552	26.949	300.917	974.402	3.803
2010.0	11.0	15.0	279.362	274.684	4.061	121.391	266.389	975.031	0.241
2010.0	11.0	16.0	279.741	275.104	2.911	51.064	283.631	973.659	7.332
2010.0	11.0	17.0	281.281	279.908	8.573	49.082	330.199	959.095	13.673
2010.0	11.0	18.0	278.893	276.579	5.288	91.722	274.808	976.831	3.16
2010.0	11.0	19.0	276.184	271.576	3.986	73.789	271.185	982.585	0.601
2010.0	11.0	20.0	278.455	274.143	6.89	71.26	272.013	979.13	0.117
2010.0	11.0	21.0	276.704	272.007	3.369	86.702	261.345	986.3	0.002
2010.0	11.0	22.0	284.116	279.817	7.715	34.653	324.697	978.408	10.544
2010.0	11.0	23.0	284.89	281.779	7.518	94.682	329.443	972.076	4.495
2010.0	11.0	24.0	275.428	269.221	5.821	112.851	258.486	982.738	0.525
2010.0	11.0	25.0	275.733	270.813	5.639	9.391	304.593	977.257	9.804
2010.0	11.0	26.0	276.37	273.103	7.518	44.422	311.58	964.094	14.506
2010.0	11.0	27.0	273.152	268.304	9.927	67.302	272.106	965.857	3.804
2010.0	11.0	28.0	274.485	270.787	5.123	59.36	283.249	981.629	1.785
2010.0	11.0	29.0	274.819	268.928	4.018	100.122	230.726	986.139	0.0
2010.0	11.0	30.0	279.489	275.543	8.836	28.738	297.492	977.286	20.423
2010.0	12.0	1.0	278.034	276.608	7.142	35.467	330.746	966.553	38.396
2010.0	12.0	2.0	271.411	268.674	7.711	47.173	268.546	974.231	5.932
2010.0	12.0	3.0	271.377	267.952	4.03	87.951	257.752	978.193	3.403
2010.0	12.0	4.0	271.738	269.164	3.801	65.691	248.294	976.161	3.197
2010.0	12.0	5.0	270.128	265.968	6.079	62.633	270.785	971.064	2.416
2010.0	12.0	6.0	270.041	267.796	8.329	45.38	260.962	967.238	11.93
2010.0	12.0	7.0	269.502	266.549	7.788	51.493	266.157	964.343	6.382
2010.0	12.0	8.0	269.157	265.24	7.381	76.84	239.623	971.927	5.879
2010.0	12.0	9.0	267.471	263.055	4.68	67.231	227.498	980.965	1.073
2010.0	12.0	10.0	268.801	264.833	5.481	47.669	261.057	980.102	0.596
2010.0	12.0	11.0	274.676	271.091	4.613	85.338	266.607	978.505	0.014
2010.0	12.0	12.0	276.065	273.05	4.519	13.778	289.86	963.832	10.218
2010.0	12.0	13.0	268.201	266.027	6.545	52.778	273.368	953.786	4.085
2010.0	12.0	14.0	263.523	260.256	8.775	56.34	244.98	964.369	5.25
2010.0	12.0	15.0	266.608	262.566	7.355	52.038	237.954	969.628	3.076
2010.0	12.0	16.0	268.125	263.877	6.461	59.658	255.196	968.112	0.971
2010.0	12.0	17.0	269.6	266.456	4.961	66.971	256.089	970.351	2.069
2010.0	12.0	18.0	268.578	264.916	6.517	78.662	250.883	975.914	0.8
2010.0	12.0	19.0	267.125	264.245	4.358	51.169	246.581	975.64	0.83
2010.0	12.0	20.0	269.036	266.934	3.633	42.16	260.88	976.456	2.346
2010.0	12.0	21.0	268.845	266.167	3.166	56.644	263.282	978.736	0.927
2010.0	12.0	22.0	268.097	266.131	2.243	58.918	266.454	976.13	0.33
2010.0	12.0	23.0	269.605	266.551	5.807	51.72	268.705	979.596	2.086
2010.0	12.0	24.0	268.923	265.578	3.8	41.7	270.158	983.093	0.558
2010.0	12.0	25.0	268.368	265.934	2.491	44.187	272.444	978.954	1.383
2010.0	12.0	26.0	267.396	264.867	5.338	49.942	265.504	975.944	1.57
2010.0	12.0	27.0	265.609	262.296	7.206	59.547	246.926	972.173	0.772
2010.0	12.0	28.0	269.16	266.336	7.528	37.947	261.103	975.016	0.632
2010.0	12.0	29.0	270.079	267.944	5.253	54.462	273.378	976.069	0.461
2010.0	12.0	30.0	270.659	268.194	4.086	23.902	242.961	978.011	0.211
2010.0	12.0	31.0	278.352	275.189	5.724	51.224	319.594	975.799	0.119
2011.0	1.0	1.0	281.396	278.546	6.742	11.269	333.221	973.03	10.3
2011.0	1.0	2.0	271.756	268.3	6.697	73.444	276.724	975.51	1.638
2011.0	1.0	3.0	267.815	263.999	5.506	101.7	236.239	980.217	0.525
2011.0	1.0	4.0	271.006	267.053	5.499	61.913	253.892	973.364	0.772
2011.0	1.0	5.0	269.301	266.892	5.436	65.162	253.907	971.741	2.941
2011.0	1.0	6.0	266.043	263.487	2.945	89.336	250.021	965.92	1.235
2011.0	1.0	7.0	267.587	265.038	4.611	69.976	260.216	955.12	4.54
2011.0	1.0	8.0	265.086	262.932	1.955	75.24	243.699	955.596	3.734
